,tweets,cluster,timestamp,type,title
237,"*امام موسیٰ کاظم علیہ السلام نے فرمایا:* 
عالم دین کی صحبت میں عام سی چٹائی پر بیٹھنا ، جاہل کی صحبت میں اعلیٰ درجے کے قالین پر بیٹھنے سے بہتر ہے۔
📚 حوالہ: تہذیب آل محمد صلی اللہ علیہ والہ و سلم ، ص 299",4,Thu May 26 12:18:32 +0000 2022,Tweet,User: SyedJaf43972095
238,"📢لخ دی لعنت تیرے منہ تے او بیغیرتا ٫ او کھوتے آ , کسے لعنتی دی نسل دے آ 📢

(نوٹ : نیوٹرل تار میں شاٹ سرکٹ کے باعث چارجر جل کے بھسم ہو گیا ہے مگر مجال ہے اِس بیغیرت کا ضمیر زندہ ہوا ہو)",4,Thu May 26 12:18:32 +0000 2022,Tweet,User: MuhammadZainZ13
239,آج قومی اسمبلی پاکستان میں ن لیگی پی پی پی نے ظلم کیا بیرون ملک عزیز ترین پاکستانیوں کا ووٹنگ کا حق چھین لیا ہے یہ پاکستانی اپنے خون پسینے کمائی سے سالانہ 30 ارب ڈالر بھیجتے ہیں تو ہمارا خزانہ چلتا ہے ہم آج تک کنگال نہیں ہوئے یہ پاکستانی جوابی کریں ضرور کریں,1,Thu May 26 12:18:33 +0000 2022,Tweet,User: AY14240711
240,"RT @AdFawwad: ایک سکے کے دو رخ...
مسیلمہ کذاب و مسیلمہ پنجاب...

یوم نجات
#May26DeathofFalseMessiah",4,Thu May 26 12:18:33 +0000 2022,Tweet,User: MirRoasted
241,RT @ZeshanMalick: رہنما پاکستان مسلم لیگ ن مریم نواز شریف آج شہید کانسٹیبل کمال احمد کے اہلخانہ سے اظہار افسوس کے لئے ان کے گھر جائیں گی,0,Thu May 26 12:18:33 +0000 2022,Tweet,User: mSidehero
242,"RT @MuhammaHanif11: قادیانی و غامدی کو پہچاننے کا طریقہ 
یوم نجات
#May26DeathofFalseMessiah https://t.co/7G4fnZGwl2",4,Thu May 26 12:18:33 +0000 2022,Tweet,User: ambdall3
243,RT @ImranRiazKhanl: عملاََ حکومت ختم ہوچکی ہے عمران خان نے ماسٹر اسٹروک کھیلا ہے ن لیگ کی سیاست دفن ہوگئی ہے,4,Thu May 26 12:18:33 +0000 2022,Tweet,User: MahwIshRasheed9
244,"RT @Shahidd_Bashir: آ جاؤ سب کڑھی کے شوقین

#امپورٹڈ__حکومت__نامنظور https://t.co/z9zf7YfNdZ",4,Thu May 26 12:18:34 +0000 2022,Tweet,User: mawera7kazmi
245,"حق کا ساتھ دینے والا ہمیشہ عزت سے نوازا گیا ہے۔۔👏👏
سلام ھے ARY کی جرات و بہادری کو جو وقت کے فرعونوں کے سامنے ڈٹ کر کھڑا ہے۔۔🔥❤
#حقیقی_آزادی_مارچ https://t.co/NfvukPxpwI",4,Thu May 26 12:18:34 +0000 2022,Tweet,User: HifzaMazherPTI
246,RT @AnwarLodhi: پر امن لوگوں پر آج پولیس کے ظلم اور تشدد سے نظر آ رہا ہے کہ فتنہ عمران خان نہیں یہ حکومت خود ہے,0,Thu May 26 12:18:34 +0000 2022,Tweet,User: KhanAfr96254357
247,"کراچی کے تمام تھانوں میں اس وقت تحریک انصاف کے کارکن سینکڑوں کی تعداد میں بند ہیں بلند حوصہے چٹان کی طرح جزبات ہیں یہ میرا دوست ناصر خان اس سے ابھی مل کر آیا ہوں حقیقی آزادی کے لیے دل و جاں سے عمران خان کے ساتھ کھڑے ہیں 
ہم ڈرتے صرف ایک اللہ سے ہیں 
#حقیقی_آزادی_مارچ https://t.co/H5kBVmLlds",4,Thu May 26 12:18:34 +0000 2022,Tweet,User: Dollarswalisar1
248,اگر یہ بات تمھیں سمجھ آنی ہوتی تو عمران خان کی جگہ تم ہوتے۔ کوئی وجہ ہے کہ عمران خان عوام کا لیڈر ہے اور تم ملک ریاض کے غلام۔ ہمیں عمران خان پر پورا اعتماد ہے۔۔,4,Thu May 26 12:18:34 +0000 2022,Tweet,User: ar51an
249,"مرزا کی عبرتناک موت
جب آپ قے سے فارغ ہو کر لیٹنے لگے تو اتنا ضعف تھا کہ آپ لیٹتے لیٹتے پشت کے بل چارپائی پر گر گئے۔ اور آپ کا سر چارپائی کی لکڑی سے ٹکرایا اور حالت دگرگوں ہوگئی۔
سیرت المہدی ج١ ص ١١
یوم نجات
#May26DeathofFalseMessiah",4,Thu May 26 12:18:34 +0000 2022,Tweet,User: Allahterashukr
250,"سیدنا و مولانا رسول اللہ صلی اللہ علیہ وسلم کی توہین​ آنحضرت صلی اللہ علیہ وسلم عیسائیوں کے ہاتھ کا پنیر کھالیتے تھے حالانکہ مشہو رتھا کہ سور کی چربی اس میں پڑتی ہے۔ (مکتوب مرزا غلام احمد قادیانی مندرجہ اخبار الفضل ٢٢فروری ١٩٢٤ )
یوم نجات
#May26DeathofFalseMessiah",4,Thu May 26 12:18:34 +0000 2022,Tweet,User: DuaBalo56877969
251,"82/08/2022 56:88:64 م   _سےفے نمشے
https://t.co/Z7vqrQh639",2,Thu May 26 12:18:34 +0000 2022,Tweet,User: pywme1653567351
252,"آپ صلی اللہ علیہ وسلم کی بعثت مبارک کے بعد مشرق و مغرب کے تمام جن و انس پر یہ واجب ہے کہ وہ آپ پر ایمان لائیں ایسا ایمان جیسا صحابہ کرام رضی اللہ عنھم لائے تھے ۔
یوم نجات
#May26DeathofFalseMessiah",4,Thu May 26 12:18:34 +0000 2022,Tweet,User: laibazahid338
253,جیسی ایکسرسائز سے کارکنان گزرے ہیں اب دیسی طریقے سے بھی کوئی مائی کا لال الیکشن چوری نہیں کر سکتا. ووٹ کی حرمت پہ ایسا سخت پہرا دیا جائے گا کہ کئی بدمعاشوں کے سیاسی کیریئر نیست و نابود ہو جائیں گے. انشاءاللہ,4,Thu May 26 12:18:34 +0000 2022,Tweet,User: TariqMustafa3
254,02/01/2022 03:07:42 م    نمشے https://t.co/JoD2bPALHI,3,Thu May 26 12:18:34 +0000 2022,Tweet,User: qycge1653567304
255,"پنجابیوں، مرد کے بچے ہو۔ تین دن جو ظلم، جو چھاپے، جو لاٹھی چارج، جو شیلنگ اور حملے برداشت کیے آپ نے، اور تمام حربوں کے باوجود چٹان بن کر کھڑے رہے ہو؛ سرخ سلام ہے آپکی غیرت و حمیت کو۔

ٹو مچ لو یو ہوگیا 💕🙏",4,Thu May 26 12:18:35 +0000 2022,Tweet,User: ZohaibKhokhar17
256,"66/24/43 00:04:30 م
 
⁩؟?⁩

⁦سےفے ⁩فؤغا⁩ فؤقا ⁦كلؤسےت⁩ ⁩ https://t.co/snOH8waYio",2,Thu May 26 12:18:35 +0000 2022,Tweet,User: turtv1653566384
257,آج قومی اسمبلی پاکستان میں ن لیگی پی پی پی نے ظلم کیا بیرون ملک عزیز ترین پاکستانیوں کا ووٹنگ کا حق چھین لیا ہے یہ پاکستانی اپنے خون پسینے کمائی سے سالانہ 30 ارب ڈالر بھیجتے ہیں تو ہمارا خزانہ چلتا ہے ہم آج تک کنگال نہیں ہوئے یہ پاکستانی جوابی کریں ضرور کریں,1,Thu May 26 12:18:35 +0000 2022,Tweet,User: rajamustafa2003
258,"اسلام میں آج کھیلی جانے والی آگ اور خون کی ہولی کے ذمہ دار عدالت عظمیٰ کے تین پانامہ ججز ہیں
ان سے کسی خیر کی امید تو خیر کبھی نہیں تھی
ہاں،اتنی بے غیرتی کا بھی نہیں سوچا تھا کہ یہ بدبخت اسلام آباد کو آگ لگوانے میں سہولت کار بن جائیں گے
وقت آنے پر ان سے حساب لیا جائے گا",4,Thu May 26 12:18:35 +0000 2022,Tweet,User: muhammadjasim1
259,"حضرت مرزا قادیانی کی سیالکوٹ میں ملازمت 1864تا1868 کا واقعہ ہے
سیرت المہدی روایت نمبر 49جلد اول ص 38 طبع چہارم
یوم نجات
#May26DeathofFalseMessiah",4,Thu May 26 12:18:35 +0000 2022,Tweet,User: 5IsksoSXBwoWkVi
260,"بلاول اپنے لئے لابنگ کر رہا، فضلو عمرہ پر نکل گیا. 
ن والے ذلیل ہو گۓ. 
رہی کسر مریم صفدر نے پوری کر دی، جھوٹا اسلحہ اور 200 لوگ والی چولوں سے😂",4,Thu May 26 12:18:36 +0000 2022,Tweet,User: abubakar305
261,RT @TalatHussain12: ممکن ہے درختوں نے خود سوزی کی ہو؟ میڑو گرمی سے تنگ آ کر سلگنے لگا ہو؟ اس پر ہم کیا کر سکتے ہیں؟,4,Thu May 26 12:18:36 +0000 2022,Tweet,User: FaisalKarral
262,آج قومی اسمبلی پاکستان میں ن لیگی پی پی پی نے ظلم کیا بیرون ملک عزیز ترین پاکستانیوں کا ووٹنگ کا حق چھین لیا ہے یہ پاکستانی اپنے خون پسینے کمائی سے سالانہ 30 ارب ڈالر بھیجتے ہیں تو ہمارا خزانہ چلتا ہے ہم آج تک کنگال نہیں ہوئے یہ پاکستانی جوابی کریں ضرور کریں,1,Thu May 26 12:18:36 +0000 2022,Tweet,User: mblaghari
263,@OfficialDPRPP بہت اچھا کیا عوام نے تم لوگ دلے ہو ن لیگ کے,4,Thu May 26 12:18:36 +0000 2022,Tweet,User: MMehboobaalam
264,"ایک مجدد انتہائی متقی،پرہیز گار،عالم ،عجز و انکساری کا پیکر ہوتا ہے  جبکہ سیرت المہدی ج،سوم ص،119 پر لکھا حضرت مسیح موعود نے کبھی حج نہیں کیا،زکوٰۃ نہیں دی اور تسبیح نہیں رکھی...!
(ہیں...یہ کیا..؟؟ یہاں مرزائی خود کنفیوز)

یوم نجات
#May26DeathofFalseMessiah",4,Thu May 26 12:18:36 +0000 2022,Tweet,User: Areeba13195380
265,"RT @ImranRaizKhan: امپورٹڈ حکومت جاتی نظر آ رہی ہے؟کتنے فیصد

(1) 50%  (2) 70%  (3) 100%
#قائد_انقلاب_عمران_خان",4,Thu May 26 12:18:36 +0000 2022,Tweet,User: IjazKha79723543
266,"52/08/43 04:08:30 م
 
⁩؟?⁩

⁦سےفے ⁩فؤغا⁩ فؤقا ⁦كلؤسےت⁩ ⁩",2,Thu May 26 12:18:36 +0000 2022,Tweet,User: turtv1653566384
267,"کرسکے جو محمدﷺ کی ثناء
  کسی دہن میں وہ زبان ہے
جس کے سر سہرا شفاعت کا رہا 
شہہ لولاک ہیں وہ،کون و مکاں ہیں
یوم نجات
#May26DeathofFalseMessiah https://t.co/25xbddterP",4,Thu May 26 12:18:36 +0000 2022,Tweet,User: umme_moosa
268,"وزیر اطلاعات و ٹرانسپورٹ سندھ شرجیل انعام میمن کا 'سماجی اقدار کی تنزلی اور معاشرے میں خواتین کا کردار' کے موضوع پر آرٹس کونسل کراچی میں تقریب سے خطاب
@sharjeelinam  
#SindhGovt #Sindhinfo #Sindh #Karachi #women #roleofwomen #WomenInSociety #women https://t.co/AMJRZ9ydbN",4,Thu May 26 12:18:36 +0000 2022,Tweet,User: sindhinfodepart
269,"20/00/2022 38:62:32 م   _سےفے نمشے
https://t.co/npY60gA0pV",2,Thu May 26 12:18:37 +0000 2022,Tweet,User: qycge1653567304
270,"شاباش سی۔ٹی۔ڈی
 ہم امید کرتےہیں ہمیشہ کی طرح صرف انکشاف اور ثبوت تک کہانی نہیں رہےگی بلکہ آگے بڑھ کر ان دہشتگردوں کاخاتمہ کیاجائے گا۔ چاہے اس کا تعلق کسی بھی ملک سے ہو ایرانی و انڈین ایجنٹ ہمیشہ ملک میں بدامنی پھیلاتےرہےہیں #فاروقی
#KarachiBlast
#ایرانی_دہشگردی_نامنظور",4,Thu May 26 12:18:37 +0000 2022,Tweet,User: Shakeel91195325
271,"RT @IownWhatIsay: پھر نہ دہکیں گے کبھی عارضِ و رُخسار ملو
ماتمی ہیں دَمِ رخصت در و دیوار ملو
پھر نہ ہم ہوں گے ،نہ اقرار،نہ انکار،ملو
آخری ب…",4,Thu May 26 12:18:37 +0000 2022,Tweet,User: Saeed_ahmad0
272,وہ انصافی دوست جو یہ کہہ رہے کہ کیا عمران خان اپنی آرمی کے خلاف میدان میں آ جاتے(جو کہ وہ آ چکے ہیں) یا خونریزی کرواتے تو ان سے یہ سوال ہے کہ چھ دن بعد ایسی کیا تبدیی آ جائے گی کہ وہ آئیں گے اور کامیاب لوٹیں گے؟ وہی حکومت، وہی آرمی، وہی اسلام آباد۔۔۔ ایسا کیا بدلے گا ؟؟,4,Thu May 26 12:18:37 +0000 2022,Tweet,User: KashifB91859406
273,"جس بھائی نے بھی یہ کام کیا بہترین کیا ، اسکی دھوم روسی قومی ٹی وی پر مچ چکی ہے اور امریکہ و امپورٹڈ_حکومت کی جل کر باندر کی طرح ہو چکی ہے
#حقیقی_آزادی_مارچ https://t.co/zWYe0a3Q8h",4,Thu May 26 12:18:38 +0000 2022,Tweet,User: MalikSa92341608
274,آج قومی اسمبلی پاکستان میں ن لیگی پی پی پی نے ظلم کیا بیرون ملک عزیز ترین پاکستانیوں کا ووٹنگ کا حق چھین لیا ہے یہ پاکستانی اپنے خون پسینے کمائی سے سالانہ 30 ارب ڈالر بھیجتے ہیں تو ہمارا خزانہ چلتا ہے ہم آج تک کنگال نہیں ہوئے یہ پاکستانی جوابی کریں ضرور کریں,1,Thu May 26 12:18:38 +0000 2022,Tweet,User: haider_musaib
275,لکھ دی لعنت یوتھیو توانوں کسے کنجر نے پوچھیا وی نئیں۔ نشئی لیڈر نشہ پورا کرن چلا گیا تے تسئیں گنگھرو توڑ مجرا ویکھن توں رہ گئے۔ یوتھیو ٹواڈے نال بڑی بری ہوئی آ افسوس تے بندا آ پر دل چھوٹا نئیں کرو صرف چھ دن بعد پھر دوبارہ مجرا سیزن ٹو تے ملاقات ہوؤے گی۔,4,Thu May 26 12:18:38 +0000 2022,Tweet,User: gulk3990
276,"83/08/2022 60:75:60 م   _سےفے نمشے
https://t.co/npY60gA0pV",2,Thu May 26 12:18:38 +0000 2022,Tweet,User: qycge1653567304
277,"الیکشن کمیشن اور ن لیگ حکومت کی مشترکہ راۓ ہے کہ الیکٹرانک ووٹنگ مشین پر اربوں روپے کا خرچہ آنا تھا،

اس لئے اس کے استعمال سے انکار کر دیا۔

یعنی اربوں روپے لوٹے تو جا سکتے ہیں

لیکن چار پیسے لگا کر ملک کو ٹیکنالوجی کے میدان میں آگے لے جاتے ہوئے جان جاتی ہے۔ 🤔",4,Thu May 26 12:18:38 +0000 2022,Tweet,User: Muhamma23874359
278,جب کوئی عدالت عُظمی کی طرف سے سند يافتہ “صادق و امين” ہو تو پھر يہ تصور بھی گُناہ ہے کہ وہ کوئی غلطی يا جُرم کر سکتا ہے چونکہ وہ معصوم ہے                             “ ہم آہ بھی کرتے ہيں تو ہو جاتے ہيں بدنام                 وہ قتل بھی کرتے ہيں تو چرچا نہيں ہوتا “,4,Thu May 26 12:18:38 +0000 2022,Tweet,User: alikhan94520
279,"پنجابیوں، مرد کے بچے ہو۔ تین دن جو ظلم، جو چھاپے، جو لاٹھی چارج، جو شیلنگ اور حملے برداشت کیے آپ نے، اور تمام حربوں کے باوجود چٹان بن کر کھڑے رہے ہو؛ سرخ سلام ہے آپکی غیرت و حمیت کو۔

ٹو مچ لو یو ہوگیا 💕🙏",4,Thu May 26 12:18:38 +0000 2022,Tweet,User: Asad_views
280,آج قومی اسمبلی پاکستان میں ن لیگی پی پی پی نے ظلم کیا بیرون ملک عزیز ترین پاکستانیوں کا ووٹنگ کا حق چھین لیا ہے یہ پاکستانی اپنے خون پسینے کمائی سے سالانہ 30 ارب ڈالر بھیجتے ہیں تو ہمارا خزانہ چلتا ہے ہم آج تک کنگال نہیں ہوئے یہ پاکستانی جوابی کریں ضرور کریں,1,Thu May 26 12:18:38 +0000 2022,Tweet,User: Ihtasha61924685
281,آج قومی اسمبلی پاکستان میں ن لیگی پی پی پی نے ظلم کیا بیرون ملک عزیز ترین پاکستانیوں کا ووٹنگ کا حق چھین لیا ہے یہ پاکستانی اپنے خون پسینے کمائی سے سالانہ 30 ارب ڈالر بھیجتے ہیں تو ہمارا خزانہ چلتا ہے ہم آج تک کنگال نہیں ہوئے یہ پاکستانی جوابی کریں ضرور کریں,1,Thu May 26 12:18:38 +0000 2022,Tweet,User: Mrkhan22169958
282,"جس بھائی نے بھی یہ کام کیا بہترین کیا ، اسکی دھوم روسی قومی ٹی وی پر مچ چکی ہے اور امریکہ و امپورٹڈ_حکومت کی جل کر باندر کی طرح ہو چکی ہے
#حقیقی_آزادی_مارچ https://t.co/zWYe0a3Q8h",4,Thu May 26 12:18:38 +0000 2022,Tweet,User: PakpatriotMedia
283,"مرزاقادیانی کالڑکابشیراحمدایم۔اےلکھتاہےکہ دوقسم کےتعلقات ہوتےہیں ایک دینی اوردوسرےدنیوی،دینی تعلق کابھاری ذریعہ عبادت کااکٹھاہوناہےاوردنیاوی تعلقات کا 
بھاری ذریعہ رشتہ و ناطہ ہے۔سو یہ دونوں ہمارےلیےحرام قراردیےگئے۔
(کلمۃ الفصل 169,170)
یوم نجات
#May26DeathofFalseMessiah",4,Thu May 26 12:18:38 +0000 2022,Tweet,User: EZulkifal
